HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard,TimeInSeconds,ShotDistance,ShotAngle,ClusterID
1627575211814,2021-07-29 19:13:31,-26.0,88.0,47.6,-2403,2354,1,0,69211,3284.034865831969,-43.630493150309434,6
1627575215141,2021-07-29 19:13:35,-119.0,72.0,46.8,-2402,2203,0,0,69215,3123.0193723382504,-43.02774841765801,6
1627575218638,2021-07-29 19:13:38,-76.0,106.0,46.9,-2463,2451,0,0,69218,3346.1610839886353,-44.4914709317679,6
1627575222179,2021-07-29 19:13:42,-60.0,11.0,46.5,-2306,2293,1,0,69222,3201.8806973402366,-45.455522218084496,6
1627575225483,2021-07-29 19:13:45,-20.0,-41.0,45.2,-2473,2362,1,0,69225,3433.8925434556045,-44.41007254084613,6
1627575228592,2021-07-29 19:13:48,-58.0,8.0,43.7,-2488,2398,1,0,69228,3408.3720454199247,-44.52452726755213,6
1627575231710,2021-07-29 19:13:51,101.0,-128.0,45.2,-2349,2364,0,0,69231,3494.6479078728375,-45.486921247813115,6
1627575235211,2021-07-29 19:13:55,-34.0,7.0,45.0,-2563,2401,1,0,69235,3482.39529634417,-43.42921140281587,6
1627575238436,2021-07-29 19:13:58,-105.0,70.0,45.3,-2562,2458,0,0,69238,3426.2797609068643,-44.18407811305848,6
1627575241743,2021-07-29 19:14:01,22.0,-8.0,46.4,-2670,2415,1,0,69241,3621.8493894694184,-41.98956420142057,6
1627575244921,2021-07-29 19:14:04,21.0,-42.0,44.2,-2452,2362,1,0,69244,3448.904898659863,-44.18943099501661,6
1627575248879,2021-07-29 19:14:08,-7.0,-56.0,43.4,-2582,2452,1,0,69248,3594.5359923083256,-44.244817051554215,6
1627575252215,2021-07-29 19:14:12,-10.0,-22.0,43.9,-2504,2418,1,0,69252,3489.073802601487,-44.37295326931662,6
1627575256162,2021-07-29 19:14:16,18.0,6.0,44.0,-2558,2414,1,0,69256,3526.221774080581,-43.06941255883301,6
1627575265283,2021-07-29 19:14:25,93.0,89.0,46.9,-3098,374,1,1,69265,3203.701921215518,-5.103755732632516,6
1627575268372,2021-07-29 19:14:28,92.0,-5.0,49.5,-3062,380,1,1,69268,3177.4110530430276,-6.959506106070836,6
1627575271661,2021-07-29 19:14:31,109.0,-16.0,44.8,-3125,3,1,0,69271,3234.055812752773,-0.33661326094020627,6
1627575274877,2021-07-29 19:14:34,186.0,6.0,45.8,-3178,341,1,1,69274,3380.639140754304,-5.686983398933578,6
1627575281713,2021-07-29 19:14:41,11.0,-71.0,46.7,-3125,2,1,0,69281,3136.849534166406,-1.3334938389313482,6
1627575284922,2021-07-29 19:14:44,179.0,16.0,47.1,-3210,295,0,1,69284,3400.4649682065537,-4.706271769243135,6
1627575288362,2021-07-29 19:14:48,29.0,30.0,43.4,-3135,296,1,1,69288,3175.1617281644094,-4.805601243468985,6
1627575291520,2021-07-29 19:14:51,-63.0,2.0,44.0,-3238,241,1,1,69291,3183.982726083796,-4.3048548582376345,6
1627575294627,2021-07-29 19:14:54,-38.0,-36.0,48.9,-3236,281,1,1,69294,3213.6728209324606,-5.660920368374466,6
1627575297673,2021-07-29 19:14:57,134.0,0.0,48.8,-3262,330,1,1,69297,3411.995896832234,-5.55018542497263,6
1627575303493,2021-07-29 19:15:03,-248.0,-19.0,48.0,-4029,178,0,0,69303,3786.1286296162734,-2.9825631799629098,6
1627575307218,2021-07-29 19:15:07,-23.0,41.0,43.7,-4606,335,1,1,69307,4592.420385809644,-3.6705016494374254,6
1627575310449,2021-07-29 19:15:10,98.0,-92.0,41.8,-4308,395,1,1,69310,4432.832615833808,-6.307362399740493,6
1627575313648,2021-07-29 19:15:13,-49.0,-28.0,45.0,-4481,250,1,1,69313,4440.710303543792,-3.5892116394554736,6
1627575316833,2021-07-29 19:15:16,29.0,-63.0,41.5,-4604,389,1,1,69316,4654.996562834392,-5.572197803963795,6
1627575320065,2021-07-29 19:15:20,30.0,27.0,42.7,-4655,312,1,1,69320,4693.6606183234,-3.4811524246909604,6
1627575323247,2021-07-29 19:15:23,251.0,72.0,40.7,-4642,252,0,1,69323,4896.3097328498325,-2.1068039604056694,6
1627575326874,2021-07-29 19:15:26,7.0,-30.0,38.3,-4785,304,1,1,69326,4803.625713978973,-3.9870391070265945,6
1627575329992,2021-07-29 19:15:29,-49.0,0.0,38.4,-4612,16,1,0,69329,4563.028051634134,-0.2009048246923066,6
1627575333219,2021-07-29 19:15:33,142.0,19.0,41.8,-4692,260,1,1,69333,4840.00382231254,-2.8541289917806507,6
1627575336485,2021-07-29 19:15:36,65.0,14.0,41.1,-4921,362,1,1,69336,4998.129650179155,-3.9925087700118747,6
1627575339674,2021-07-29 19:15:39,-12.0,-35.0,44.7,-4631,137,1,0,69339,4622.201315390752,-2.13256610454225,6
1627575387561,2021-07-29 19:16:27,76.0,-16.0,41.9,-4635,2925,1,0,69387,5553.64763016164,-31.97585663182506,6
1627575390683,2021-07-29 19:16:30,112.0,-28.0,39.0,-4223,2902,1,0,69390,5232.31545302842,-34.054520259158785,6
1627575393733,2021-07-29 19:16:33,75.0,21.0,38.4,-4420,3088,1,0,69393,5441.646258256778,-34.3062530294476,6
1627575396655,2021-07-29 19:16:36,90.0,51.0,38.7,-4624,3088,1,0,69396,5607.598862258248,-32.79170614447116,6
1627575399702,2021-07-29 19:16:39,22.0,30.0,39.3,-4436,3227,1,0,69399,5485.852076022466,-35.64573480138058,6
1627575402797,2021-07-29 19:16:42,-21.0,113.0,40.0,-4432,3097,0,0,69402,5325.521289038285,-34.07798156842351,6
1627575405851,2021-07-29 19:16:45,160.0,-18.0,37.7,-4664,3381,1,0,69405,5901.201318375776,-35.16860069334135,6
1627575409026,2021-07-29 19:16:49,-6.0,1.0,40.5,-4642,3474,1,0,69409,5792.60088388627,-36.83824580111268,6
1627575412143,2021-07-29 19:16:52,150.0,-49.0,39.9,-4255,3559,1,0,69412,5694.0046540198755,-39.31985057457675,6
1627575415352,2021-07-29 19:16:55,-130.0,-25.0,40.8,-4358,3897,0,0,69415,5766.980839226016,-42.84978196946939,6
1627575419466,2021-07-29 19:16:59,169.0,-16.0,39.2,-4195,3461,0,0,69419,5579.787182321563,-38.545948116650344,6
1627575423503,2021-07-29 19:17:03,93.0,-102.0,40.2,-4033,3697,1,0,69423,5608.589573145819,-42.637211610451146,6
1627575426473,2021-07-29 19:17:06,20.0,-19.0,39.8,-4154,3794,1,0,69426,5653.427721303245,-42.412081046240516,6
1627575537103,2021-07-29 19:18:57,-6.0,-103.0,46.3,169,5104,1,0,69537,5209.93992287819,88.07509338049613,7
1627575561721,2021-07-29 19:19:21,16.0,-117.0,42.9,103,4994,1,0,69561,5111.740408119333,89.02479916737376,7
1627575564779,2021-07-29 19:19:24,-61.0,-68.0,42.3,-14,5248,1,0,69564,5316.207764939215,89.49344780385965,7
1627575567858,2021-07-29 19:19:27,41.0,-56.0,39.5,188,5088,1,0,69567,5146.099979596199,88.3631049788425,7
1627575570976,2021-07-29 19:19:30,-13.0,-119.0,41.7,185,5121,1,0,69570,5243.739505353026,87.83603631628503,7
1627575574118,2021-07-29 19:19:34,52.0,3.0,42.3,32,5286,1,0,69574,5283.037857142423,-89.78309481052636,7
1627575577355,2021-07-29 19:19:37,-2.0,-137.0,44.0,75,5160,1,0,69577,5297.559626847064,89.16717683403188,7
1627575580509,2021-07-29 19:19:40,47.0,48.0,39.0,126,5358,1,0,69580,5310.587632268203,89.14763979914757,7
1627575583608,2021-07-29 19:19:43,129.0,-250.0,41.7,175,5215,0,0,69583,5465.193592179512,89.5177413327226,7
1627575586770,2021-07-29 19:19:46,2.0,-178.0,38.3,48,5473,0,0,69586,5651.187220398913,89.53361393623379,7
1627575589904,2021-07-29 19:19:49,42.0,-67.0,41.0,3,5561,1,0,69589,5628.135126309602,-89.60296737123853,7
1627575593049,2021-07-29 19:19:53,24.0,-95.0,43.2,96,5240,1,0,69593,5335.485826051832,89.22679555817659,7
1627575601949,2021-07-29 19:20:01,-58.0,-7.0,40.9,4128,3138,1,0,69601,5235.801848809789,36.91804718755898,7
1627575605244,2021-07-29 19:20:05,21.0,-151.0,38.9,4220,3068,1,0,69605,5290.89425333752,37.474174279264105,7
1627575608204,2021-07-29 19:20:08,-58.0,-167.0,39.6,4145,3154,0,0,69608,5356.7014103830725,38.31402317677987,7
1627575611633,2021-07-29 19:20:11,-16.0,1.0,41.2,4363,3069,1,0,69611,5346.79950998726,35.01572298344823,7
1627575614615,2021-07-29 19:20:14,-34.0,-189.0,41.2,4155,3040,0,0,69614,5289.060597119304,37.6260548937837,7
1627575617782,2021-07-29 19:20:17,-157.0,-98.0,38.5,4399,3076,0,0,69617,5552.6040737657495,34.863528005133475,7
1627575622007,2021-07-29 19:20:22,-34.0,-48.0,39.0,4390,3087,1,0,69622,5422.176776904272,35.32271060789458,7
1627575625380,2021-07-29 19:20:25,-40.0,-20.0,35.8,4429,3130,1,0,69625,5467.582738285722,35.17831238227296,7
1627575628535,2021-07-29 19:20:28,-45.0,-55.0,37.7,4244,2881,1,0,69628,5197.654951995179,34.393273011901755,7
1627575631679,2021-07-29 19:20:31,-32.0,1.0,39.1,4366,3071,1,0,69631,5363.516010976382,34.91675772408104,7
1627575634904,2021-07-29 19:20:34,-91.0,-48.0,40.5,4462,2990,1,0,69634,5473.504635971362,33.71329358176885,7
1627575638465,2021-07-29 19:20:38,74.0,16.0,49.0,2157,2718,1,1,69638,3411.6994299029334,52.37099533019526,7
1627575641555,2021-07-29 19:20:41,-43.0,35.0,44.8,1979,2808,1,1,69641,3431.91098369407,53.901434997647115,7
1627575662527,2021-07-29 19:21:02,-170.0,-12.0,41.0,4951,58,0,0,69662,5121.478399837297,0.783138995830484,7
1627575665963,2021-07-29 19:21:05,-83.0,-68.0,39.1,5284,34,1,0,69665,5367.969169061983,1.0887769781864165,7
1627575669116,2021-07-29 19:21:09,-73.0,-34.0,38.7,5289,15,1,0,69669,5362.223885665349,0.5235761001108017,7
1627575672226,2021-07-29 19:21:12,-53.0,17.0,38.5,5249,96,1,0,69672,5302.588518827385,0.8536461067965888,7
1627575675260,2021-07-29 19:21:15,14.0,-13.0,39.9,5137,11,1,0,69675,5123.056216751872,0.2684147274477766,7
1627575678501,2021-07-29 19:21:18,14.0,31.0,40.6,5380,39,1,0,69678,5366.005963470409,0.08542040560999453,7
1627575681727,2021-07-29 19:21:21,-59.0,-89.0,38.1,5295,114,1,0,69681,5357.847048955392,2.1713624360733945,7
1627575684869,2021-07-29 19:21:24,-62.0,-17.0,40.3,5237,81,1,0,69684,5299.906131244213,1.0595105413964347,7
1627575687851,2021-07-29 19:21:27,42.0,24.0,38.9,5257,316,1,1,69687,5223.168482827258,3.204777835626203,7
1627575691164,2021-07-29 19:21:31,-10.0,24.0,39.2,5327,265,1,1,69691,5342.4385817714365,2.5855178590906576,7
1627575694268,2021-07-29 19:21:34,-126.0,-76.0,37.7,5221,129,1,0,69694,5350.9283306730995,2.1956021893834077,7
1627575710697,2021-07-29 19:21:50,83.0,22.0,46.9,23,4282,1,0,69710,4260.4225142584155,-89.19307054489762,7
1627575718327,2021-07-29 19:21:58,-17.0,62.0,44.9,102,4378,1,0,69718,4317.640211967644,88.42065087912238,7
1627575725984,2021-07-29 19:22:05,-84.0,-40.0,47.5,-34,4442,1,0,69725,4482.278884674625,89.36085003499616,7
1627575733496,2021-07-29 19:22:13,-28.0,53.0,44.2,-99,4439,1,0,69733,4386.574631759957,-89.07258434443229,7
1627575741728,2021-07-29 19:22:21,-56.0,52.0,47.1,23,4477,1,0,69741,4425.705141556541,88.97720095547713,7
1627575750608,2021-07-29 19:22:30,-16.0,44.0,46.1,30,4288,1,0,69750,4244.249285798373,89.37900502961377,7
1627575758715,2021-07-29 19:22:38,-17.0,-57.0,46.0,44,4570,1,0,69758,4627.402078920742,89.2446855226141,7
1627575766102,2021-07-29 19:22:46,18.0,143.0,48.4,-34,4500,1,0,69766,4357.310294206737,-89.31621779070218,7
1627575773371,2021-07-29 19:22:53,32.0,26.0,47.2,-115,4682,1,0,69773,4658.319976128733,-88.19164889448851,7
1627575781156,2021-07-29 19:23:01,56.0,-56.0,48.1,-16,4431,1,0,69781,4487.577631640483,-89.08069041417619,7
1627575788492,2021-07-29 19:23:08,-4.0,14.0,45.1,67,4475,1,0,69788,4461.564972069778,89.08817374819502,7
1627575826894,2021-07-29 19:23:46,-168.0,34.0,41.6,-5748,323,0,1,69826,5587.478948506205,-2.9648205099934137,7
1627575831355,2021-07-29 19:23:51,-72.0,-30.0,43.0,-5864,41,1,0,69831,5792.435152852382,-0.7023129495194904,7
1627575834668,2021-07-29 19:23:54,38.0,115.0,40.0,-6052,8,1,0,69834,6090.939911048212,1.0065710486553805,7
1627575837954,2021-07-29 19:23:57,22.0,-66.0,41.7,-5951,241,1,1,69837,5980.88438276481,-2.9422969239707726,7
1627575840997,2021-07-29 19:24:00,53.0,111.0,39.6,-5877,291,1,1,69840,5932.731242859397,-1.7386297831624882,7
1627575844009,2021-07-29 19:24:04,-1.0,-22.0,42.0,-5989,435,1,1,69844,6005.41364104089,-4.364313695710213,7
1627575847241,2021-07-29 19:24:07,147.0,-2.0,40.3,-5984,121,1,0,69847,6132.233687654116,-1.1493126120689765,7
1627575850239,2021-07-29 19:24:10,55.0,-98.0,40.7,-5997,97,1,0,69850,6055.140708521974,-1.8454747201608097,7
1627575853879,2021-07-29 19:24:13,-78.0,-94.0,42.5,-5877,345,0,1,69853,5815.593005016772,-4.329188182408161,7
1627575858170,2021-07-29 19:24:18,95.0,38.0,41.7,-5863,12,1,0,69858,5958.056730176375,0.2500303476277266,7
1627575861468,2021-07-29 19:24:21,-46.0,-9.0,42.9,-5547,62,1,0,69861,5501.458170339933,-0.7394609125645197,7
1627575865954,2021-07-29 19:24:25,-22.0,-31.0,44.8,-5715,22,1,0,69865,5693.246701136356,-0.5333898803900111,7
1627575873355,2021-07-29 19:24:33,109.0,55.0,43.7,-4499,3979,1,0,69873,6052.391262963755,-40.416470190882976,7
1627575876427,2021-07-29 19:24:36,178.0,-183.0,40.7,-4512,4348,0,0,69876,6521.200886339877,-44.012132500840934,7
1627575879947,2021-07-29 19:24:39,73.0,46.0,40.5,-4273,4087,1,0,69879,5934.42474044452,-42.91731067523829,7
1627575883267,2021-07-29 19:24:43,87.0,-84.0,42.1,-4667,4295,1,0,69883,6463.447764158073,-42.648762176569555,7
1627575886584,2021-07-29 19:24:46,-206.0,-33.0,42.1,-4766,4476,0,0,69886,6412.852797312597,-44.677797557311116,7
1627575889976,2021-07-29 19:24:49,188.0,-42.0,41.3,-4434,4183,0,0,69889,6262.069067009721,-42.430634685997376,7
1627575893514,2021-07-29 19:24:53,-7.0,11.0,38.5,-4264,4413,1,0,69893,6123.6960244610445,-45.95936154396169,7
1627575896696,2021-07-29 19:24:56,21.0,-48.0,41.4,-4430,4341,1,0,69896,6250.977683530793,-44.59815836145352,7
1627575899967,2021-07-29 19:24:59,5.0,30.0,40.9,-4367,4354,1,0,69899,6149.094242244138,-44.68374315936431,7
1627575903376,2021-07-29 19:25:03,62.0,-98.0,41.0,-4241,4025,1,0,69903,5959.441081175314,-43.77620793835429,7
1627575906704,2021-07-29 19:25:06,59.0,98.0,42.0,-4129,3766,0,0,69906,5567.186722214372,-41.213033677143535,7
1627575909875,2021-07-29 19:25:09,105.0,11.0,38.8,-4536,4406,1,0,69909,6391.78425793612,-43.44053993984224,7
1627575913207,2021-07-29 19:25:13,-21.0,-54.0,39.5,-4434,4320,1,0,69913,6213.408484881707,-44.745701521753546,7
1627575916660,2021-07-29 19:25:16,137.0,-29.0,40.2,-4541,4670,1,0,69916,6630.556914769679,-45.12831495768668,7
1627575935569,2021-07-29 19:25:35,1.0,-113.0,43.5,138,6417,1,0,69935,6531.436978184816,88.79810560422891,7
1627575938833,2021-07-29 19:25:38,100.0,15.0,41.1,123,6237,1,0,69938,6222.042510301581,89.78820364409339,7
1627575943323,2021-07-29 19:25:43,148.0,-114.0,44.6,390,5614,0,0,69943,5733.109801844022,87.5807720489826,7
1627575952579,2021-07-29 19:25:52,-88.0,-24.0,43.3,99,6164,1,0,69952,6190.824904647199,88.2690609254508,7
1627575955755,2021-07-29 19:25:55,85.0,-34.0,39.0,226,6256,1,0,69955,6291.580167175811,88.71584226813889,7
1627575958889,2021-07-29 19:25:58,90.0,-53.0,43.5,180,6346,1,0,69958,6399.632880095545,89.19420531702544,7
1627575962183,2021-07-29 19:26:02,72.0,47.0,41.9,196,6094,1,0,69962,6048.271240610824,88.8252553203514,7
1627575965265,2021-07-29 19:26:05,26.0,-114.0,40.1,211,6328,1,0,69965,6444.655848065124,88.35504396961522,7
1627575968559,2021-07-29 19:26:08,-120.0,-39.0,40.3,328,6293,1,0,69968,6347.828605121597,85.95296796289912,7
1627575971793,2021-07-29 19:26:11,13.0,37.0,42.3,213,6350,1,0,69971,6316.1672713758935,88.1854388571272,7
1627575974968,2021-07-29 19:26:14,-120.0,55.0,39.7,56,6277,0,0,69974,6224.488734024667,88.37972212530529,7
1627575978358,2021-07-29 19:26:18,-13.0,-120.0,43.7,128,6178,1,0,69978,6299.578160480271,88.71747291728983,7
1627575990183,2021-07-29 19:26:30,-48.0,116.0,37.2,4903,4040,0,0,69990,6317.450197666777,38.39918797966067,7
1627575993845,2021-07-29 19:26:33,-68.0,-37.0,41.5,4852,4123,1,0,69993,6442.980676674422,40.21547031183499,7
1627575997191,2021-07-29 19:26:37,-13.0,-18.0,40.3,4747,4135,1,0,69997,6317.041158643816,41.104014381268115,7
1627576000472,2021-07-29 19:26:40,5.0,-17.0,37.5,4814,3923,1,0,70000,6216.918931432193,39.32766499680318,7
1627576003770,2021-07-29 19:26:43,68.0,-31.0,38.5,4993,4038,1,0,70003,6388.457247254614,39.563275523343975,7
1627576007029,2021-07-29 19:26:47,118.0,62.0,39.9,4993,4079,0,0,70007,6316.796181609789,39.488522583979375,7
1627576010487,2021-07-29 19:26:50,65.0,-109.0,39.9,4908,3932,1,0,70010,6307.482064976483,39.84162591902074,7
1627576013607,2021-07-29 19:26:53,27.0,-73.0,38.7,4736,3911,1,0,70013,6168.219921500854,40.23254008157227,7
1627576017096,2021-07-29 19:26:57,46.0,40.0,39.3,4660,3764,1,0,70017,5929.348362172694,38.90730468237737,7
1627576020356,2021-07-29 19:27:00,-130.0,-121.0,41.2,4927,3840,0,0,70020,6423.610355555511,38.07055832677614,7
1627576024042,2021-07-29 19:27:04,-115.0,-148.0,40.2,4856,3877,0,0,70024,6396.207157370686,38.99696180027968,7
1627576027484,2021-07-29 19:27:07,-100.0,-95.0,38.5,4794,3899,1,0,70027,6316.903671894957,39.21793076563466,7
1627576031099,2021-07-29 19:27:11,1.0,-106.0,41.4,4688,3828,1,0,70031,6119.176823723923,40.00817710117926,7
1627576034328,2021-07-29 19:27:14,-64.0,10.0,38.3,4867,3875,1,0,70034,6265.2203472822885,38.089940070540564,7
1627576045641,2021-07-29 19:27:25,-114.0,-134.0,40.9,6045,-67,0,0,70045,6159.364415262341,0.623261212925712,7
1627576048833,2021-07-29 19:27:28,-146.0,-15.0,39.5,5972,119,1,0,70048,6119.467297077418,1.254724925643302,7
1627576052501,2021-07-29 19:27:32,-100.0,-85.0,39.0,5751,135,1,0,70052,5855.134584277291,2.1533304076646402,7
1627576055576,2021-07-29 19:27:35,-161.0,57.0,38.6,5775,247,0,1,70055,5939.039989762655,1.8333023400702757,7
1627576058735,2021-07-29 19:27:38,-164.0,-21.0,39.2,6002,69,1,0,70058,6166.656792784888,0.8362397015908414,7
1627576062016,2021-07-29 19:27:42,-46.0,-86.0,39.3,5739,90,1,0,70062,5787.676649571916,1.742601155946744,7
1627576065416,2021-07-29 19:27:45,-109.0,-97.0,39.8,5732,89,1,0,70065,5843.960728820823,1.823902584535432,7
1627576068537,2021-07-29 19:27:48,-112.0,93.0,43.1,5739,97,1,0,70068,5851.001367287483,0.03916989956383077,7
1627576071983,2021-07-29 19:27:51,-31.0,-96.0,40.1,5688,246,1,1,70071,5729.216787659549,3.4222501097837608,7
1627576075122,2021-07-29 19:27:55,-77.0,3.0,41.4,5713,70,1,0,70075,5790.387638146517,0.6629785660167897,7
1627576078570,2021-07-29 19:27:58,-248.0,-59.0,39.8,5753,77,0,0,70078,6002.5408786613025,1.298265685485319,7
1627576082285,2021-07-29 19:28:02,-147.0,-46.0,40.0,5573,87,1,0,70082,5721.546032323781,1.3319870322147551,7
1627576085817,2021-07-29 19:28:05,-13.0,2.0,39.0,5825,289,1,1,70085,5845.0502991847725,2.8144331714652537,7
1627576269190,2021-07-29 19:31:09,10.0,-65.0,40.6,-7144,330,1,1,70269,7164.896440284396,-3.1603126409333617,8
1627576272676,2021-07-29 19:31:12,-125.0,-14.0,41.1,-6597,285,0,1,70272,6478.903070736589,-2.6451275502362215,8
1627576276030,2021-07-29 19:31:16,-167.0,32.0,40.1,-6844,29,0,0,70276,6677.0006739553355,0.025743197090420396,8
1627576279956,2021-07-29 19:31:19,76.0,135.0,43.3,-6931,244,0,1,70279,7007.8477437798265,-0.8912139700619345,8
1627576283494,2021-07-29 19:31:23,-76.0,21.0,40.5,-6672,380,1,1,70283,6605.762408685314,-3.1153593445953827,8
1627576287053,2021-07-29 19:31:27,107.0,143.0,44.3,-6624,67,0,0,70287,6731.429045901026,0.6469015316823196,8
1627576290600,2021-07-29 19:31:30,107.0,-47.0,42.1,-6717,115,1,0,70290,6825.92264825789,-1.3599315920401898,8
1627576293928,2021-07-29 19:31:33,-51.0,163.0,42.5,-6718,11,0,0,70293,6668.732488261919,1.3060522002372108,8
1627576297509,2021-07-29 19:31:37,80.0,-5.0,41.5,-6605,57,1,0,70297,6685.2875031669355,-0.5313741932856905,8
1627576301058,2021-07-29 19:31:41,-20.0,-62.0,42.5,-6663,137,1,0,70301,6645.979987932555,-1.7158590016527113,8
1627576305253,2021-07-29 19:31:45,-106.0,-147.0,38.2,-6501,146,0,0,70305,6401.708678157731,-2.623288705891746,8
1627576309649,2021-07-29 19:31:49,105.0,-49.0,41.5,-6541,66,1,0,70309,6646.994884908518,-0.9913266842180671,8
1627576313202,2021-07-29 19:31:53,59.0,104.0,39.5,-6771,135,1,0,70313,6830.070351028604,-0.26005226475551907,8
1627576316857,2021-07-29 19:31:56,181.0,0.0,38.6,-6581,41,0,0,70316,6762.1242964027215,-0.34739694960956985,8
1627576320320,2021-07-29 19:32:00,-55.0,-63.0,42.7,-6646,129,1,0,70320,6593.795947707208,-1.6685904287797577,8
1627576323631,2021-07-29 19:32:03,64.0,54.0,40.0,-6841,200,1,0,70323,6906.543346711146,-1.2112871147772941,8
1627576327164,2021-07-29 19:32:07,22.0,-7.0,42.7,-6515,281,1,1,70327,6543.341119030858,-2.522643504540301,8
1627576347240,2021-07-29 19:32:27,55.0,8.0,44.5,-4950,5345,1,0,70347,7316.665497342352,-46.838683854481715,8
1627576350824,2021-07-29 19:32:30,-147.0,-47.0,41.7,-5455,5363,0,0,70350,7579.113668497129,-45.54525033486915,8
1627576354271,2021-07-29 19:32:34,-33.0,126.0,41.6,-5003,5164,0,0,70354,7076.888016635561,-45.389293870146886,8
1627576357814,2021-07-29 19:32:37,63.0,-42.0,40.9,-5206,5509,1,0,70357,7653.493450706023,-46.49295313195891,8
1627576361699,2021-07-29 19:32:41,124.0,-60.0,41.0,-5337,5206,1,0,70361,7586.3876120324885,-43.95856748773503,8
1627576365100,2021-07-29 19:32:45,-51.0,86.0,41.5,-5023,5194,0,0,70365,7128.28506725145,-45.77299139326472,8
1627576368664,2021-07-29 19:32:48,-78.0,-39.0,42.6,-5281,4998,1,0,70368,7241.724794549983,-44.07126304925168,8
1627576372045,2021-07-29 19:32:52,24.0,113.0,42.7,-4898,4970,0,0,70372,6914.949963665681,-44.61916649730597,8
1627576375382,2021-07-29 19:32:55,-40.0,64.0,39.6,-5123,5200,0,0,70375,7226.021381092088,-45.29715716673408,8
1627576378967,2021-07-29 19:32:58,-52.0,36.0,41.4,-5167,4903,1,0,70378,7060.517969667664,-43.57679515336688,8
1627576390734,2021-07-29 19:33:10,-81.0,-65.0,42.8,-4844,5018,1,0,70390,6965.84940979921,-46.86148669573372,8
1627576394082,2021-07-29 19:33:14,-51.0,35.0,40.0,-5400,5301,1,0,70394,7506.1679304422705,-44.552006331879284,8
1627576397437,2021-07-29 19:33:17,-197.0,84.0,41.4,-5384,5370,0,0,70397,7405.860179614519,-45.54159392994381,8
1627576400948,2021-07-29 19:33:20,-211.0,29.0,39.8,-5472,5281,0,0,70400,7433.816314652925,-44.950950072325185,8
1627576404755,2021-07-29 19:33:24,-105.0,14.0,39.9,-5695,4893,0,0,70404,7419.75343256095,-41.11473498018629,8
1627576408188,2021-07-29 19:33:28,-33.0,-26.0,40.2,-5118,5187,1,0,70408,7282.348110328152,-45.71212683349729,8
1627576411536,2021-07-29 19:33:31,-64.0,65.0,40.7,-5243,5170,0,0,70411,7272.074394558956,-44.5877270994154,8
